window,connection_count,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,orig_ip_bytes,resp_ip_bytes,missed_bytes,unique_dst_ports,failed_connection_ratio,mean_interarrival,std_interarrival,interarrival_cv,rst_ratio,run_id,label
1788947815,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0016800165176391,0.000710129737854,0.4226921166536578,0.0,benign_mixed,BENIGN
1788947816,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0014400482177734,0.000727891921997,0.5054635761589404,0.0,benign_mixed,BENIGN
1788947817,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0941239833831787,0.1848014199211162,1.963382904958344,0.0,benign_mixed,BENIGN
1788947818,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012025833129882,0.0007104873657226,0.5908009516256939,0.0,benign_mixed,BENIGN
1788947819,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.108584976196289,0.2132567556807007,1.9639618955682827,0.0,benign_mixed,BENIGN
1788947820,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013775825500488,0.0007843971252441,0.5694011768778124,0.0,benign_mixed,BENIGN
1788947821,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013165473937988,0.0008115768432617,0.6164433176385368,0.0,benign_mixed,BENIGN
1788947822,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013030767440795,0.000789999961853,0.6062574329887476,0.0,benign_mixed,BENIGN
1788947823,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1737209796905517,0.3437637088894153,1.9788266765577756,0.0,benign_mixed,BENIGN
1788947824,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013990402221679,0.0007181167602539,0.5132924335378323,0.0,benign_mixed,BENIGN
1788947825,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0014575719833374,0.0006583929061889,0.4517052424961151,0.0,benign_mixed,BENIGN
1788947826,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012009143829345,0.0006959438323974,0.5795116140559857,0.0,benign_mixed,BENIGN
1788947827,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0690876007080078,0.135789172187294,1.965463712673916,0.0,benign_mixed,BENIGN
1788947828,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0801575660705566,0.1564884751454502,1.952260813504558,0.0,benign_mixed,BENIGN
1788947829,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0017194747924804,0.0011534690856933,0.6708264004437049,0.0,benign_mixed,BENIGN
1788947830,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1464307785034179,0.2896289951385816,1.97792430046953,0.0,benign_mixed,BENIGN
1788947831,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0024290084838867,0.0017938613891601,0.7385159010600707,0.0,benign_mixed,BENIGN
1788947832,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0011825561523437,0.0006704330444335,0.5669354838709677,0.0,benign_mixed,BENIGN
1788947833,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.001529574394226,0.0007575750350952,0.4952848569869846,0.0,benign_mixed,BENIGN
1788947834,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0759396076202392,0.1485437332704222,1.9560771766594265,0.0,benign_mixed,BENIGN
1788947835,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1138229846954345,0.2249050273066663,1.9759192566287296,0.0,benign_mixed,BENIGN
1788947836,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012235641479492,0.0006525516510009,0.5333203429462198,0.0,benign_mixed,BENIGN
1788947837,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1315465927124023,0.2605650230462164,1.9807812401183549,0.0,benign_mixed,BENIGN
1788947838,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012739896774291,0.0006598234176635,0.5179189669692149,0.0,benign_mixed,BENIGN
1788947839,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1131950378417968,0.2239122920980345,1.978110492890844,0.0,benign_mixed,BENIGN
1788947840,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012385845184326,0.0006554126739501,0.529162656400385,0.0,benign_mixed,BENIGN
1788947841,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0943339824676513,0.186164314588258,1.9734597195882917,0.0,benign_mixed,BENIGN
1788947842,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012120008468627,0.0006390810012817,0.5272941870758335,0.0,benign_mixed,BENIGN
1788947843,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.102352237701416,0.2020776837197606,1.9743357669352155,0.0,benign_mixed,BENIGN
1788947844,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013585090637207,0.0006074905395507,0.4471744471744471,0.0,benign_mixed,BENIGN
1788947845,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012459754943847,0.0007040500640869,0.5650593187906621,0.0,benign_mixed,BENIGN
1788947846,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1088828086853027,0.2151695313557214,1.976157062384501,0.0,benign_mixed,BENIGN
1788947847,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0713272094726562,0.1399927479014002,1.962683650971476,0.0,benign_mixed,BENIGN
1788947848,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013425350189208,0.000772476196289,0.5753862546616942,0.0,benign_mixed,BENIGN
1788947849,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012999773025512,0.0006619691848754,0.5092159559834938,0.0,benign_mixed,BENIGN
1788947850,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012664794921875,0.0006184577941894,0.488328313253012,0.0,benign_mixed,BENIGN
1788947851,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012434720993041,0.0006486177444458,0.5216182532834819,0.0,benign_mixed,BENIGN
1788947852,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0922652244567871,0.1819155833350118,1.971659250882904,0.0,benign_mixed,BENIGN
1788947853,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1220436096191406,0.2417484639228737,1.980836724489664,0.0,benign_mixed,BENIGN
1788947854,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1126654148101806,0.2226173711539157,1.9759157815109705,0.0,benign_mixed,BENIGN
1788947855,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.001164436340332,0.0006554126739501,0.5628583128583129,0.0,benign_mixed,BENIGN
1788947856,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0011705160140991,0.0006834268569946,0.5838680109990834,0.0,benign_mixed,BENIGN
1788947857,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0722507953643798,0.1420071787641643,1.965475646987477,0.0,benign_mixed,BENIGN
1788947858,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.001378059387207,0.0008149147033691,0.5913494809688581,0.0,benign_mixed,BENIGN
1788947859,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.103600788116455,0.2047949321924324,1.976770021886586,0.0,benign_mixed,BENIGN
1788947860,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012389421463012,0.0006560087203979,0.5294910035600885,0.0,benign_mixed,BENIGN
1788947861,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0011894702911376,0.0006585121154785,0.5536179595109241,0.0,benign_mixed,BENIGN
1788947862,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0782331943511962,0.1541579190838916,1.9704924535212247,0.0,benign_mixed,BENIGN
1788947863,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1491104125976562,0.2955396722062574,1.982019008985713,0.0,benign_mixed,BENIGN
1788947864,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0011775493621826,0.0006635189056396,0.5634743875278396,0.0,benign_mixed,BENIGN
1788947865,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.001209020614624,0.0007200241088867,0.5955432853480576,0.0,benign_mixed,BENIGN
1788947866,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0981662273406982,0.193981244317611,1.976048683671776,0.0,benign_mixed,BENIGN
1788947867,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012204647064208,0.0006546974182128,0.5364328970502051,0.0,benign_mixed,BENIGN
1788947868,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0011194944381713,0.000637412071228,0.5693749334469173,0.0,benign_mixed,BENIGN
1788947869,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0011700391769409,0.000588059425354,0.5025980641874681,0.0,benign_mixed,BENIGN
1788947870,9,0.0,0.0,0.0,9,0,555,0,0,1,1.0,0.1172901093959808,0.2145352279148709,1.8290990520827528,0.0,benign_mixed,BENIGN
1788947871,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0017549991607666,0.001166820526123,0.6648553185708463,0.0,benign_mixed,BENIGN
1788947872,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1100386142730713,0.2176998924724452,1.978395437916023,0.0,benign_mixed,BENIGN
1788947873,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0034635066986083,0.000124454498291,0.0359330901080746,0.0,benign_mixed,BENIGN
1788947874,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1308075904846191,0.2590803698077551,1.980621834313344,0.0,benign_mixed,BENIGN
1788947875,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013835430145263,0.0007565021514892,0.5467861450973635,0.0,benign_mixed,BENIGN
1788947876,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0838270187377929,0.1648960113875629,1.9670986022221544,0.0,benign_mixed,BENIGN
1788947877,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0011934041976928,0.0006746053695678,0.5652781939866147,0.0,benign_mixed,BENIGN
1788947878,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1039775848388671,0.205683423491279,1.9781515776695928,0.0,benign_mixed,BENIGN
1788947879,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0751797676086425,0.1479502320036223,1.9679527712002949,0.0,benign_mixed,BENIGN
1788947880,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0011420249938964,0.0006201267242431,0.5430062630480167,0.0,benign_mixed,BENIGN
1788947881,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0935826301574707,0.1823733674496626,1.9487950610362688,0.0,benign_mixed,BENIGN
1788947882,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1105501651763916,0.2187192041171471,1.9784611245778168,0.0,benign_mixed,BENIGN
1788947883,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012599229812622,0.0007089376449584,0.5626833191408838,0.0,benign_mixed,BENIGN
1788947884,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.001255989074707,0.0005688667297363,0.45292331055429,0.0,benign_mixed,BENIGN
1788947885,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1364697933197021,0.2702078571701212,1.979982900224055,0.0,benign_mixed,BENIGN
1788947886,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0664730072021484,0.0659599304199218,0.9922814266448596,0.0,benign_mixed,BENIGN
1788947887,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0011919736862182,0.000707983970642,0.593959395939594,0.0,benign_mixed,BENIGN
1788947888,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013269186019897,0.000775933265686,0.5847632737400054,0.0,benign_mixed,BENIGN
1788947889,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1975783824920654,0.3924619119078037,1.986360587416817,0.0,benign_mixed,BENIGN
1788947890,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012024641036987,0.0006345510482788,0.527708932289085,0.0,benign_mixed,BENIGN
1788947891,4,0.0,0.0,0.0,4,0,414,0,0,2,1.0,0.1608759562174479,0.2250168094364751,1.398697572509414,0.0,benign_mixed,BENIGN
1788947892,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.073952579498291,0.1455665295232345,1.968376634199737,0.0,benign_mixed,BENIGN
1788947893,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.00124192237854,0.0007109642028808,0.5724707237473603,0.0,benign_mixed,BENIGN
1788947894,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.098541784286499,0.1927602692468437,1.956127247365597,0.0,benign_mixed,BENIGN
1788947895,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013840198516845,0.0007688999176025,0.5555555555555556,0.0,benign_mixed,BENIGN
1788947896,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0780024051666259,0.1533994967540899,1.966599573774724,0.0,benign_mixed,BENIGN
1788947897,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013074874877929,0.0008115768432617,0.6207148067104303,0.0,benign_mixed,BENIGN
1788947898,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013289451599121,0.000788927078247,0.5936490850376749,0.0,benign_mixed,BENIGN
1788947899,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.117335844039917,0.2319053509632499,1.9764237676967409,0.0,benign_mixed,BENIGN
1788947900,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.0777515888214111,0.1528493670111429,1.9658680848596564,0.0,benign_mixed,BENIGN
1788947901,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012515783309936,0.0007663965225219,0.6123440327650252,0.0,benign_mixed,BENIGN
1788947902,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0014240741729736,0.0006630420684814,0.4655951783023606,0.0,benign_mixed,BENIGN
1788947903,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012509822845458,0.0006549358367919,0.523537259386316,0.0,benign_mixed,BENIGN
1788947904,6,0.0,0.0,0.0,6,0,370,0,0,1,1.0,0.1851900100708007,0.3675194482961942,1.984553314488651,0.0,benign_mixed,BENIGN
1788947905,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012135505676269,0.0007295608520507,0.6011787819253438,0.0,benign_mixed,BENIGN
1788947906,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0016030073165893,0.0007871389389038,0.4910388934334795,0.0,benign_mixed,BENIGN
1788947907,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0013785362243652,0.0007693767547607,0.5581113801452785,0.0,benign_mixed,BENIGN
1788947908,9,0.0,0.0,0.0,9,0,555,0,0,1,1.0,0.0854387581348419,0.1459304568107543,1.70801238216083,0.0,benign_mixed,BENIGN
1788947909,3,0.0,0.0,0.0,3,0,185,0,0,1,1.0,0.0012586116790771,0.0006465911865234,0.5137336616783482,0.0,benign_mixed,BENIGN
1789032350,1,0.026546,404.0,9269.0,10,8,816,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032351,3,0.0143193333333333,1212.0,27807.0,28,24,2368,28803,27714,1,0.0,0.0475344657897949,0.0008704662322998,0.0183123175539438,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032352,2,0.0174075,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0540452003479003,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032353,2,0.0320065,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.7852129936218262,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032355,1,0.012523,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032356,1,0.047496,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032358,2,0.013928,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0413999557495117,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032359,1,0.018596,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032360,2,0.0181045,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0445291996002197,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032361,1,0.018412,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032362,2,0.0165825,808.0,18538.0,19,16,1592,19202,18476,1,0.0,0.0426039695739746,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032364,1,0.029294,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032365,2,0.0215295,808.0,18538.0,19,17,1592,19242,18476,1,0.0,0.0603039264678955,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032366,3,0.0145876666666666,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0458705425262451,0.0015575885772705,0.0339561838925128,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032367,2,0.026253,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0529000759124755,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032368,2,0.0151465,808.0,18538.0,18,17,1552,19242,18476,1,0.0,0.0485401153564453,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032370,3,0.0424796666666666,1212.0,27807.0,28,25,2368,28843,27714,1,0.0,0.0776070356369018,0.0031260251998901,0.0402801778760858,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032371,1,0.012206,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032372,1,0.022134,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032374,3,0.0134743333333333,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0451570749282836,0.0025509595870971,0.0564908066155409,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032375,2,0.0218955,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0422408580780029,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032376,3,0.0285753333333333,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0782099962234497,0.0043569803237915,0.0557087397286582,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032377,3,0.0150716666666666,1212.0,27807.0,28,24,2368,28803,27714,1,0.0,0.0460195541381835,0.0048656463623046,0.1057299761682727,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032379,3,0.022049,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0581425428390502,0.0087205171585083,0.1499851353706418,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032381,2,0.0140775,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0457501411437988,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032384,1,0.013411,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032386,3,0.0153406666666666,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0527865886688232,0.0003085136413574,0.0058445459185286,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032388,2,0.0422345,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0814790725708007,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032389,2,0.028955,808.0,18538.0,18,17,1552,19242,18476,1,0.0,0.0493628978729248,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032391,1,0.019742,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032393,2,0.013828,808.0,18538.0,18,17,1552,19242,18476,1,0.0,0.0486700534820556,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032394,1,0.012943,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032395,3,0.0202383333333333,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0490344762802124,0.0014084577560424,0.0287238258239714,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032396,1,0.022709,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032397,1,0.014112,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032400,2,0.013168,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0464391708374023,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032401,1,0.016788,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032404,1,0.01196,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032406,1,0.013734,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032409,2,0.0165295,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0461728572845459,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032411,1,0.016861,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032412,2,0.0242159999999999,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0468010902404785,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032414,3,0.0296796666666666,1212.0,27807.0,27,25,2328,28843,27714,1,0.0,0.0684030055999755,0.0118730068206787,0.1735743439420292,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032416,3,0.0178483333333333,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0519030094146728,0.0073819160461425,0.1422252029196543,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032419,2,0.01415,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0440249443054199,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032420,2,0.0112165,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0416979789733886,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032422,3,0.023565,1212.0,27807.0,28,24,2368,28803,27714,1,0.0,0.4363164901733398,0.3717775344848633,0.8520822450170596,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032425,2,0.0328875,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0853478908538818,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032426,1,0.018441,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032428,3,0.0148263333333333,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0455474853515625,0.0083453655242919,0.1832234087102177,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032430,1,0.010938,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032433,2,0.013776,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0529627799987793,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032435,3,0.0235176666666666,1212.0,27807.0,27,25,2328,28843,27714,1,0.0,0.0655770301818847,0.0112910270690917,0.1721796037084166,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032437,1,0.029972,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032439,1,0.011832,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032440,2,0.0253905,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0516629219055175,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032441,1,0.013981,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032442,2,0.028877,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0622730255126953,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032445,1,0.014324,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032446,3,0.0181936666666666,1212.0,27807.0,27,25,2328,28843,27714,1,0.0,0.0464299917221069,0.0011578798294067,0.024938187289304,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032447,3,0.0136156666666666,1212.0,27807.0,27,25,2328,28843,27714,1,0.0,0.0508835315704345,0.0028614997863769,0.0562362654096832,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032448,1,0.012877,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032451,2,0.015026,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0531539916992187,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032454,3,0.0192146666666666,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0544484853744506,0.0103133916854858,0.1894155845577529,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032455,2,0.0214505,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0423188209533691,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032456,2,0.0160505,808.0,18538.0,19,16,1592,19202,18476,1,0.0,0.0476870536804199,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032457,1,0.013534,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032458,1,0.013323,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032459,3,0.0324406666666666,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0784574747085571,0.0013846158981323,0.017647979408918,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032460,1,0.012594,404.0,9269.0,9,8,776,9601,9238,1,0.0,0.0,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032462,2,0.0120735,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.0454940795898437,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032464,3,0.029562,1212.0,27807.0,27,24,2328,28803,27714,1,0.0,0.0633840560913086,0.0134088993072509,0.2115500353580187,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032466,2,0.016545,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.054013967514038,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
1789032467,2,0.0172245,808.0,18538.0,18,16,1552,19202,18476,1,0.0,0.04494309425354,0.0,0.0,0.0,benign_encrypted,BENIGN_ENCRYPTED
